Date,Actual_Close,Predicted_Close,Signal,Market_Return,Stop_Loss_Return,Protected_Return,Strategy_Return,Prediction_Change,Position_Size,Trade,Transaction_Cost,Net_Return,Portfolio_Value,Expected_Return,CVaR_Position,CVaR_Turnover,CVaR_Value,CVaR_Net_Return,CVaR_Portfolio_Value
2026-01-12,25793.724169249417,25791.055,-1,-0.0002178862998567,-0.0002178862998567,-0.0002178862998567,-0.0002178862998567,-0.0001034813442177,0.2,2.0,0.002,-0.0020435772599713,53064.37499179912,0.0115145753174593,0.39999995438003993,0.20000000000042154,0.004578259215021432,-0.00028715451000313724,89389.45729097663
2026-01-13,25755.76242776161,25621.143,-1,-0.0014717433294516,-0.0014717433294516,-0.0014717433294516,0.0014717433294516,-0.0052267692769407,0.5,0.0,0.0,0.0007358716647258,53103.42356176198,-0.0001034813442177,0.19999995496161846,0.19999999941842148,0.002287230725639506,-0.0004943485990238039,89345.26773799733
2026-01-14,25700.0387414772,25632.59,-1,-0.00216354248649,-0.00216354248649,-0.00216354248649,0.00216354248649,-0.0026244606926738,0.2,0.0,0.0,0.000432708497298,53126.40186437276,-0.0052267692769407,-4.468850990344396e-08,0.19999999965012835,9.565788687561232e-10,-0.00019999990296463852,89327.39869311938
2026-01-16,25696.52266447155,25639.787,-1,-0.0001368121286127,-0.0001368121286127,-0.0001368121286127,0.0001368121286127,-0.0022079121448597,0.2,0.0,0.0,2.736242572254355e-05,53127.85553159768,-0.0026244606926738,-0.2000000446663365,0.1999999999778266,0.0023680863568688888,-0.00017263756814439005,89311.97742824034
2026-01-19,25627.90688430656,25623.268,-1,-0.0026702360105657,-0.0026702360105657,-0.0026702360105657,0.0026702360105657,-0.0001810090979143,0.2,0.0,0.0,0.0005340472021131,53156.2283141986,-0.0022079121448597,-0.40000004440034315,0.19999999973400664,0.004732301544386602,0.0008680945230516684,89389.50866668871
2026-01-20,25383.531990419408,25582.465,1,-0.0095354995236384,-0.0095354995236384,-0.0095354995236384,0.0095354995236384,0.0078370894033059,0.5,2.0,0.002,0.0027677497618192,53303.35145245443,-0.0001810090979143,-0.20000029539416941,0.19999974900617373,0.002364229365122696,0.001707102972452468,89542.10576263968
2026-01-21,25243.83653779541,25394.83,1,-0.0055033890743305,-0.0055033890743305,-0.0055033890743305,-0.0055033890743305,0.0059813991418664,0.5,0.0,0.0,-0.0027516945371652,53156.67691145011,0.0078370894033059,-2.953910110549015e-07,0.20000000000315835,3.724843821459079e-09,-0.00019999837435149545,89524.19748705113
2026-01-22,25272.30556449688,25092.059,-1,0.0011277614897735,0.0011277614897735,0.0011277614897735,0.0011277614897735,-0.0071321773170585,0.5,2.0,0.002,-0.0014361192551132,53080.33758419974,0.0059813991418664,0.19999970460819178,0.19999999999920284,0.0022924708544966527,2.5551964823991466e-05,89526.48500619622
2026-01-23,25134.079065284284,25011.37,-1,-0.0054694851191882,-0.0054694851191882,-0.0054694851191882,0.0054694851191882,-0.0048821786931423,0.2,0.0,0.0,0.0010938970238376,53138.4020075074,-0.0071321773170585,-2.953853997230112e-07,0.1999999999935915,3.745886925905182e-09,-0.00019999838438754328,89508.5798538351
2026-01-27,25159.61704880504,24876.746,-1,0.0010160699922374,0.0010160699922374,0.0010160699922374,-0.0010160699922374,-0.0112430585988778,1.0,0.0,0.0,-0.0010160699922374,53084.40967179212,-0.0048821786931423,-0.2000002953699726,0.19999999998457288,0.0023566356782891086,-0.00040321429854861865,89472.48871459524
2026-01-28,25272.799437103604,24931.447,-1,0.0044985735704565,0.0044985735704565,0.0044985735704565,-0.0044985735704565,-0.0135067125410118,1.0,0.0,0.0,-0.0044985735704565,52845.60554943932,-0.0112430585988778,-0.4000002953705923,0.20000000000061968,0.004709522614937226,-0.00199943075692956,89293.59466876024
2026-01-29,25363.0947921686,25064.686,-1,0.0035728275884003,0.0035728275884003,0.0035728275884003,-0.0035728275884003,-0.0117654724162737,1.0,0.0,0.0,-0.0035728275884003,52656.79731200655,-0.0135067125410118,-0.6000002953770424,0.20000000000645007,0.007058694861417663,-0.0023436976083778763,89084.31748449162
2026-01-30,25336.8627093825,25291.537,-1,-0.0010342619069576,-0.0010342619069576,-0.0010342619069576,0.0010342619069576,-0.0017889235104753,0.2,0.0,0.0,0.0002068523813915,52667.68949592699,-0.0117654724162737,-0.8000002953772407,0.20000000000019835,0.009404181957073463,0.0006274098310633099,89140.20986107495
2026-02-02,25183.30455146676,25238.564,1,-0.0060606618774028,-0.0060606618774028,-0.0060606618774028,0.0060606618774028,0.0021942890147839,0.2,2.0,0.002,-0.0007878676245194,52626.19432851491,-0.0017889235104753,-0.8000002954175982,4.035749512354414e-11,0.009396812234913218,0.004848531292308058,89572.40895798928
2026-02-03,25519.66721972179,25184.434,-1,0.0133565738986958,0.0133565738986958,0.0133565738986958,0.0133565738986958,-0.0131362692481631,1.0,2.0,0.002,0.0113565738986958,53223.84759341382,0.0021942890147839,-0.6000002954481392,0.19999999996945905,0.007042112537990938,-0.008213948285361842,88836.66582301307
2026-02-04,25671.328915774146,25488.686,-1,0.0059429339241208,0.0059429339241208,0.0059429339241208,-0.0059429339241208,-0.0071146654064299,0.5,0.0,0.0,-0.0029714669620604,53065.694688696254,-0.0131362692481631,-0.8000002954509459,0.2000000000028067,0.009593501676269905,-0.004954348895144896,88396.53798584446
2026-02-05,25653.522786042693,25566.654,-1,-0.0006936193209893,-0.0006936193209893,-0.0006936193209893,0.0006936193209893,-0.0033862322444836,0.2,0.0,0.0,0.0001387238641978,53073.05616691982,-0.0071146654064299,-1.0000000000058515,0.19999970455490568,0.01198281132852307,0.000493619616438453,88440.17225101954
2026-02-06,25678.389013685017,25687.07,1,0.0009693104471348,0.0009693104471348,0.0009693104471348,-0.0009693104471348,0.0003380658463564,0.2,2.0,0.002,-0.0021938620894269,52956.62120102519,-0.0033862322444836,-0.9999999999318525,7.399902912652578e-11,0.011973798277885027,-0.000969310447142743,88354.4462681095
2026-02-09,25795.167476384067,25696.22,-1,0.0045477332178749,0.0045477332178749,0.0045477332178749,0.0045477332178749,-0.0038358919931283,0.2,2.0,0.002,-0.001090453356425,52898.874475691606,0.0003380658463564,-0.800000000371502,0.19999999956035053,0.009571866616438517,-0.0038381865755497627,88015.32541855311
2026-02-10,25881.68433130007,25852.172,-1,0.0033539946966893,0.0033539946966893,0.0033539946966893,-0.0033539946966893,-0.0011402786202898,0.2,0.0,0.0,-0.0006707989393378,52863.38996680114,-0.0038358919931283,-0.9999999995607477,0.19999999918924571,0.011955915889340293,-0.003553994694405296,87702.51941898922
2026-02-11,25926.28512573208,26049.748,1,0.0017232570284488,0.0017232570284488,0.0017232570284488,-0.0017232570284488,0.0047620734582364,0.2,2.0,0.002,-0.0023446514056897,52739.44374520596,-0.0011402786202898,-0.9999999992355018,3.2524594129057505e-10,0.011947045272404061,-0.0017232570274566188,87551.38543607481
2026-02-12,25852.68593953879,26159.092,1,-0.0028387864222105,-0.0028387864222105,-0.0028387864222105,-0.0028387864222105,0.0118520010329988,1.0,0.0,0.0,-0.0028387864222105,52589.72772838712,0.0047620734582364,-0.7999999992369937,0.19999999999850804,0.009550577181658467,0.00207102913560388,87732.7069061754
2026-02-13,25616.85259536976,26066.807,1,-0.009122198935947,-0.009122198935947,-0.009122198935947,-0.009122198935947,0.0175647809564072,1.0,0.0,0.0,-0.009122198935947,52109.99377006149,0.0118520010329988,-0.599999999235934,0.20000000000105977,0.007157666657441171,0.005273319354597178,88195.34948753493
2026-02-16,25657.579431768183,25861.727,1,0.0015898454443925,0.0015898454443925,0.0015898454443925,0.0015898454443925,0.0079566183854057,0.5,0.0,0.0,0.0007949227221962,52151.41718816283,0.0175647809564072,-0.39999999921534685,0.2000000000205871,0.004768006863812665,-0.0008359381765301098,88121.62362790588
2026-02-17,25699.495089576376,25811.256,1,0.0016336559697558,0.0016336559697558,0.0016336559697558,0.0016336559697558,0.0043487589944502,0.2,0.0,0.0,0.0003267311939511,52168.45668296697,0.0079566183854057,-0.1999999992151616,0.20000000000018525,0.0023821276884340415,-0.0005267311926691893,88075.2072199924
2026-02-18,25773.56925653915,25841.416,1,0.0028823199329242,0.0028823199329242,0.0028823199329242,0.0028823199329242,0.0026324155100728,0.2,0.0,0.0,0.0005764639865848,52198.52991948041,0.0043487589944502,7.826269840722845e-10,0.19999999999778859,1.4868529074883062e-10,-0.00019999999774200723,88057.59217874728
2026-02-19,25576.280664706435,25898.273,1,-0.0076546864684898,-0.0076546864684898,-0.0076546864684898,-0.0076546864684898,0.0125894902200496,1.0,0.0,0.0,-0.0076546864684898,51798.96653883069,0.0026324155100728,0.20000000076014504,0.19999999997751805,0.0022698812739444943,-0.00173093729949415,87905.17000794144
2026-02-20,25573.171542931832,25769.432,1,-0.0001215627016047,-0.0001215627016047,-0.0001215627016047,-0.0001215627016047,0.007674466842671,0.5,0.0,0.0,-6.078135080239688e-05,51795.81812767428,0.0125894902200496,0.4000000007680038,0.20000000000785875,0.004536321800222781,-0.00024862508074309937,87883.31457795048
2026-02-23,25659.590281994493,25772.514,1,0.0033792734279196,0.0033792734279196,0.0033792734279196,0.0033792734279196,0.0044008387025861,0.2,0.0,0.0,0.0006758546855839,51830.824574049526,0.007674466842671,0.6000000007671868,0.19999999999918305,0.006799347554854112,0.0018275640593451111,88043.92696508927
2026-02-24,25514.38944381492,25667.186,1,-0.005658735645575,-0.005658735645575,-0.005658735645575,-0.005658735645575,0.0059886424686569,0.5,0.0,0.0,-0.0028293678227875,51684.17610677116,0.0044008387025861,0.8000000006652414,0.1999999998980545,0.009058986104375503,-0.0047269885201224795,87627.7443330588
2026-02-25,25494.68068365497,25582.799,1,-0.0007724566642423,-0.0007724566642423,-0.0007724566642423,-0.0007724566642423,0.0034563412438236,0.2,0.0,0.0,-0.0001544913328484,51676.191349517256,0.0059886424686569,0.9999999999159225,0.19999999925068113,0.011315262786406514,-0.000972456663428035,87542.53014918094
2026-02-26,25495.83646753098,25475.172,-1,4.533431464981419e-05,4.533431464981419e-05,4.533431464981419e-05,4.533431464981419e-05,-0.0008105036113365,0.2,2.0,0.002,-0.00199093313707,51573.307507761936,0.0034563412438236,0.9999999999798701,6.394762497308193e-11,0.011306836258934201,4.533431458495399e-05,87546.4988297823
2026-02-27,25299.804691244844,25447.4,1,-0.0076887760295992,-0.0076887760295992,-0.0076887760295992,0.0076887760295992,0.0058338517058289,0.5,2.0,0.002,0.0018443880147996,51668.42869801282,-0.0008105036113365,0.800000000017068,0.19999999996280216,0.009038762557036114,-0.006351020823773394,86990.4891926659
2026-03-02,25031.5127545407,25330.69,1,-0.0106045062394093,-0.0106045062394093,-0.0106045062394093,-0.0106045062394093,0.0119520241702142,1.0,0.0,0.0,-0.0106045062394093,51120.51052350427,0.0058338517058289,0.9999999998865375,0.1999999998694696,0.011290113381560406,-0.010804506238075556,86050.59990953049
2026-03-04,24690.96814399984,25016.346,1,-0.0136046356398931,-0.0136046356398931,-0.0136046356398931,-0.0136046356398931,0.0131780112510182,1.0,0.0,0.0,-0.0136046356398931,50425.03460410668,0.0119520241702142,1.0000000000013554,1.1481782191680168e-10,0.011410276072890763,-0.013604635640026357,84879.91285115565
2026-03-05,24735.05376859525,24747.803,1,0.0017854959893959,0.0017854959893959,0.0017854959893959,0.0017854959893959,0.0005154317239017,0.2,0.0,0.0,0.0003570991978791,50443.04134351684,0.0131780112510182,1.000000000000247,1.1084466677857563e-12,0.011675346538952509,0.0017854959893952324,85031.46559513161
2026-03-06,24557.199403545023,24734.945,1,-0.0071903771349808,-0.0071903771349808,-0.0071903771349808,-0.0071903771349808,0.007238023910386,0.5,0.0,0.0,-0.0035951885674904,50261.68909796917,0.0005154317239017,0.999999999961962,3.82849307811739e-11,0.011666954944767785,-0.007190377134745578,84420.05728918247
2026-03-09,24229.637544031622,24656.908,1,-0.0133387302896645,-0.0133387302896645,-0.0133387302896645,-0.0133387302896645,0.0176342074945163,1.0,0.0,0.0,-0.0133387302896645,49591.26198318839,0.007238023910386,0.9999999999832352,2.127320541944755e-11,0.01165860623585498,-0.013338730289462152,83294.00091398112
2026-03-10,24248.810849067817,24490.607,1,0.0007913162135153,0.0007913162135153,0.0007913162135153,0.0007913162135153,0.0099714642683799,0.5,0.0,0.0,0.0003956581067576,49610.88316801639,0.0176342074945163,1.0000000000019427,1.8707480009538813e-11,0.011899037725499665,0.0007913162134981298,83359.91280739146
2026-03-11,24011.10494812789,24220.479,1,-0.0098027858940994,-0.0098027858940994,-0.0098027858940994,-0.0098027858940994,0.0087198840838199,0.5,0.0,0.0,-0.0049013929470497,49367.72073515976,0.0099714642683799,0.9999999999994577,2.485012196018488e-12,0.011890708314353234,-0.009802785894096569,82542.75342999006
2026-03-12,23780.99164301345,24061.496,1,-0.0095836199796536,-0.0095836199796536,-0.0095836199796536,-0.0095836199796536,0.0117953179243876,1.0,0.0,0.0,-0.0095836199796536,48894.59926037232,0.0087198840838199,0.9999999999986793,7.783773625646973e-13,0.011941749881612172,-0.009583619979641722,81751.69504904376
2026-03-13,23391.639465344306,23991.547,1,-0.0163724113575193,-0.0163724113575193,-0.0163724113575193,-0.0163724113575193,0.0256462372184079,1.0,0.0,0.0,-0.0163724113575193,48094.076768120445,0.0117953179243876,0.9999999999975078,1.1715073355844652e-12,0.011968244220897636,-0.016372411357479667,80413.22266852958
